,organism,antibiotic,region,date,forecast
0,E-coli,Amikacin,East Midlands,2025-07-01,4.432085
1,E-coli,Amikacin,East Midlands,2025-08-01,4.0594616
2,E-coli,Amikacin,East Midlands,2025-09-01,3.2945664
3,E-coli,Amikacin,East Midlands,2025-10-01,3.3030345
4,E-coli,Amikacin,East Midlands,2025-11-01,3.4330692
5,E-coli,Amikacin,East Midlands,2025-12-01,3.6789796
6,E-coli,Amikacin,East of England,2025-07-01,3.7104726
7,E-coli,Amikacin,East of England,2025-08-01,3.4206681
8,E-coli,Amikacin,East of England,2025-09-01,3.340389
9,E-coli,Amikacin,East of England,2025-10-01,3.4051588
10,E-coli,Amikacin,East of England,2025-11-01,3.5171545
11,E-coli,Amikacin,East of England,2025-12-01,3.6912136
12,E-coli,Amikacin,London,2025-07-01,2.208963
13,E-coli,Amikacin,London,2025-08-01,2.2633257
14,E-coli,Amikacin,London,2025-09-01,2.2482564
15,E-coli,Amikacin,London,2025-10-01,2.2147443
16,E-coli,Amikacin,London,2025-11-01,2.1811168
17,E-coli,Amikacin,London,2025-12-01,2.3960369
18,E-coli,Amikacin,North East,2025-07-01,1.4637715
19,E-coli,Amikacin,North East,2025-08-01,1.600367
20,E-coli,Amikacin,North East,2025-09-01,2.0146048
21,E-coli,Amikacin,North East,2025-10-01,2.23533
22,E-coli,Amikacin,North East,2025-11-01,2.3563151
23,E-coli,Amikacin,North East,2025-12-01,2.8117201
24,E-coli,Amikacin,North West,2025-07-01,4.176914
25,E-coli,Amikacin,North West,2025-08-01,3.8401923
26,E-coli,Amikacin,North West,2025-09-01,3.619841
27,E-coli,Amikacin,North West,2025-10-01,3.4379325
28,E-coli,Amikacin,North West,2025-11-01,3.6380308
29,E-coli,Amikacin,North West,2025-12-01,3.9177485
30,E-coli,Amikacin,South East,2025-07-01,1.8004009
31,E-coli,Amikacin,South East,2025-08-01,1.8337994
32,E-coli,Amikacin,South East,2025-09-01,1.8021975
33,E-coli,Amikacin,South East,2025-10-01,1.8399129
34,E-coli,Amikacin,South East,2025-11-01,1.8523649
35,E-coli,Amikacin,South East,2025-12-01,1.888777
36,E-coli,Amikacin,South West,2025-07-01,1.9311827
37,E-coli,Amikacin,South West,2025-08-01,2.1920645
38,E-coli,Amikacin,South West,2025-09-01,2.0773592
39,E-coli,Amikacin,South West,2025-10-01,2.2520652
40,E-coli,Amikacin,South West,2025-11-01,2.0382328
41,E-coli,Amikacin,South West,2025-12-01,2.102923
42,E-coli,Amikacin,West Midlands,2025-07-01,4.782236
43,E-coli,Amikacin,West Midlands,2025-08-01,4.589221
44,E-coli,Amikacin,West Midlands,2025-09-01,4.2027555
45,E-coli,Amikacin,West Midlands,2025-10-01,3.878499
46,E-coli,Amikacin,West Midlands,2025-11-01,4.0056825
47,E-coli,Amikacin,West Midlands,2025-12-01,4.441907
48,E-coli,Amikacin,Yorkshire and Humber,2025-07-01,3.6222816
49,E-coli,Amikacin,Yorkshire and Humber,2025-08-01,3.757103
50,E-coli,Amikacin,Yorkshire and Humber,2025-09-01,3.9409335
51,E-coli,Amikacin,Yorkshire and Humber,2025-10-01,4.2023416
52,E-coli,Amikacin,Yorkshire and Humber,2025-11-01,4.3612137
53,E-coli,Amikacin,Yorkshire and Humber,2025-12-01,4.715429
54,E-coli,Carbapenems,East Midlands,2025-07-01,0.25512227
55,E-coli,Carbapenems,East Midlands,2025-08-01,0.22161695
56,E-coli,Carbapenems,East Midlands,2025-09-01,0.23886654
57,E-coli,Carbapenems,East Midlands,2025-10-01,0.20419194
58,E-coli,Carbapenems,East Midlands,2025-11-01,0.19586973
59,E-coli,Carbapenems,East Midlands,2025-12-01,0.21719985
60,E-coli,Carbapenems,East of England,2025-07-01,0.11289715
61,E-coli,Carbapenems,East of England,2025-08-01,0.13632676
62,E-coli,Carbapenems,East of England,2025-09-01,0.16483489
63,E-coli,Carbapenems,East of England,2025-10-01,0.17670222
64,E-coli,Carbapenems,East of England,2025-11-01,0.20017187
65,E-coli,Carbapenems,East of England,2025-12-01,0.21749423
66,E-coli,Carbapenems,London,2025-07-01,0.48089346
67,E-coli,Carbapenems,London,2025-08-01,0.4370367
68,E-coli,Carbapenems,London,2025-09-01,0.3337216
69,E-coli,Carbapenems,London,2025-10-01,0.31335104
70,E-coli,Carbapenems,London,2025-11-01,0.29792702
71,E-coli,Carbapenems,London,2025-12-01,0.32239163
72,E-coli,Carbapenems,North East,2025-07-01,0.116749234
73,E-coli,Carbapenems,North East,2025-08-01,0.13632676
74,E-coli,Carbapenems,North East,2025-09-01,0.1445442
75,E-coli,Carbapenems,North East,2025-10-01,0.18688591
76,E-coli,Carbapenems,North East,2025-11-01,0.20635276
77,E-coli,Carbapenems,North East,2025-12-01,0.21749423
78,E-coli,Carbapenems,North West,2025-07-01,0.12685613
79,E-coli,Carbapenems,North West,2025-08-01,0.13632676
80,E-coli,Carbapenems,North West,2025-09-01,0.1445442
81,E-coli,Carbapenems,North West,2025-10-01,0.16659522
82,E-coli,Carbapenems,North West,2025-11-01,0.20017187
83,E-coli,Carbapenems,North West,2025-12-01,0.21749423
84,E-coli,Carbapenems,South East,2025-07-01,0.15077402
85,E-coli,Carbapenems,South East,2025-08-01,0.15566432
86,E-coli,Carbapenems,South East,2025-09-01,0.15566432
87,E-coli,Carbapenems,South East,2025-10-01,0.17794164
88,E-coli,Carbapenems,South East,2025-11-01,0.18583103
89,E-coli,Carbapenems,South East,2025-12-01,0.18344626
90,E-coli,Carbapenems,South West,2025-07-01,0.16480748
91,E-coli,Carbapenems,South West,2025-08-01,0.13403691
92,E-coli,Carbapenems,South West,2025-09-01,0.14883299
93,E-coli,Carbapenems,South West,2025-10-01,0.16637023
94,E-coli,Carbapenems,South West,2025-11-01,0.17442025
95,E-coli,Carbapenems,South West,2025-12-01,0.16560349
96,E-coli,Carbapenems,West Midlands,2025-07-01,0.24235766
97,E-coli,Carbapenems,West Midlands,2025-08-01,0.23635043
98,E-coli,Carbapenems,West Midlands,2025-09-01,0.20446594
99,E-coli,Carbapenems,West Midlands,2025-10-01,0.17027664
100,E-coli,Carbapenems,West Midlands,2025-11-01,0.18315612
101,E-coli,Carbapenems,West Midlands,2025-12-01,0.20095827
102,E-coli,Carbapenems,Yorkshire and Humber,2025-07-01,0.11985347
103,E-coli,Carbapenems,Yorkshire and Humber,2025-08-01,0.20738691
104,E-coli,Carbapenems,Yorkshire and Humber,2025-09-01,0.19838251
105,E-coli,Carbapenems,Yorkshire and Humber,2025-10-01,0.19016084
106,E-coli,Carbapenems,Yorkshire and Humber,2025-11-01,0.18606207
107,E-coli,Carbapenems,Yorkshire and Humber,2025-12-01,0.20095827
108,E-coli,Ciprofloxacin,East Midlands,2025-07-01,19.339415
109,E-coli,Ciprofloxacin,East Midlands,2025-08-01,18.584978
110,E-coli,Ciprofloxacin,East Midlands,2025-09-01,18.743147
111,E-coli,Ciprofloxacin,East Midlands,2025-10-01,18.894293
112,E-coli,Ciprofloxacin,East Midlands,2025-11-01,19.135374
113,E-coli,Ciprofloxacin,East Midlands,2025-12-01,19.066616
114,E-coli,Ciprofloxacin,East of England,2025-07-01,16.397657
115,E-coli,Ciprofloxacin,East of England,2025-08-01,16.558004
116,E-coli,Ciprofloxacin,East of England,2025-09-01,17.08465
117,E-coli,Ciprofloxacin,East of England,2025-10-01,17.165487
118,E-coli,Ciprofloxacin,East of England,2025-11-01,17.270378
119,E-coli,Ciprofloxacin,East of England,2025-12-01,17.353025
120,E-coli,Ciprofloxacin,London,2025-07-01,28.410976
121,E-coli,Ciprofloxacin,London,2025-08-01,27.7219
122,E-coli,Ciprofloxacin,London,2025-09-01,26.95142
123,E-coli,Ciprofloxacin,London,2025-10-01,26.973095
124,E-coli,Ciprofloxacin,London,2025-11-01,27.655285
125,E-coli,Ciprofloxacin,London,2025-12-01,28.346346
126,E-coli,Ciprofloxacin,North East,2025-07-01,11.767249
127,E-coli,Ciprofloxacin,North East,2025-08-01,11.702909
128,E-coli,Ciprofloxacin,North East,2025-09-01,12.09725
129,E-coli,Ciprofloxacin,North East,2025-10-01,12.148179
130,E-coli,Ciprofloxacin,North East,2025-11-01,12.189618
131,E-coli,Ciprofloxacin,North East,2025-12-01,12.263671
132,E-coli,Ciprofloxacin,North West,2025-07-01,22.03877
133,E-coli,Ciprofloxacin,North West,2025-08-01,21.205254
134,E-coli,Ciprofloxacin,North West,2025-09-01,20.906378
135,E-coli,Ciprofloxacin,North West,2025-10-01,20.970968
136,E-coli,Ciprofloxacin,North West,2025-11-01,20.954416
137,E-coli,Ciprofloxacin,North West,2025-12-01,21.205692
138,E-coli,Ciprofloxacin,South East,2025-07-01,17.031605
139,E-coli,Ciprofloxacin,South East,2025-08-01,16.95636
140,E-coli,Ciprofloxacin,South East,2025-09-01,16.9966
141,E-coli,Ciprofloxacin,South East,2025-10-01,17.077204
142,E-coli,Ciprofloxacin,South East,2025-11-01,17.195177
143,E-coli,Ciprofloxacin,South East,2025-12-01,17.14933
144,E-coli,Ciprofloxacin,South West,2025-07-01,13.871641
145,E-coli,Ciprofloxacin,South West,2025-08-01,13.941176
146,E-coli,Ciprofloxacin,South West,2025-09-01,13.5503645
147,E-coli,Ciprofloxacin,South West,2025-10-01,13.508531
148,E-coli,Ciprofloxacin,South West,2025-11-01,13.571082
149,E-coli,Ciprofloxacin,South West,2025-12-01,13.646225
150,E-coli,Ciprofloxacin,West Midlands,2025-07-01,21.6797
151,E-coli,Ciprofloxacin,West Midlands,2025-08-01,21.179111
152,E-coli,Ciprofloxacin,West Midlands,2025-09-01,21.06031
153,E-coli,Ciprofloxacin,West Midlands,2025-10-01,21.215328
154,E-coli,Ciprofloxacin,West Midlands,2025-11-01,21.318892
155,E-coli,Ciprofloxacin,West Midlands,2025-12-01,21.81728
156,E-coli,Ciprofloxacin,Yorkshire and Humber,2025-07-01,18.569248
157,E-coli,Ciprofloxacin,Yorkshire and Humber,2025-08-01,18.208555
158,E-coli,Ciprofloxacin,Yorkshire and Humber,2025-09-01,18.307295
159,E-coli,Ciprofloxacin,Yorkshire and Humber,2025-10-01,18.488335
160,E-coli,Ciprofloxacin,Yorkshire and Humber,2025-11-01,18.746462
161,E-coli,Ciprofloxacin,Yorkshire and Humber,2025-12-01,18.838652
162,E-coli,Co-amoxiclav,East Midlands,2025-07-01,42.901306
163,E-coli,Co-amoxiclav,East Midlands,2025-08-01,42.00513
164,E-coli,Co-amoxiclav,East Midlands,2025-09-01,41.537823
165,E-coli,Co-amoxiclav,East Midlands,2025-10-01,41.11859
166,E-coli,Co-amoxiclav,East Midlands,2025-11-01,40.81792
167,E-coli,Co-amoxiclav,East Midlands,2025-12-01,41.064503
168,E-coli,Co-amoxiclav,East of England,2025-07-01,39.787144
169,E-coli,Co-amoxiclav,East of England,2025-08-01,40.46135
170,E-coli,Co-amoxiclav,East of England,2025-09-01,41.017662
171,E-coli,Co-amoxiclav,East of England,2025-10-01,40.960163
172,E-coli,Co-amoxiclav,East of England,2025-11-01,41.178547
173,E-coli,Co-amoxiclav,East of England,2025-12-01,41.27617
174,E-coli,Co-amoxiclav,London,2025-07-01,44.470398
175,E-coli,Co-amoxiclav,London,2025-08-01,44.72377
176,E-coli,Co-amoxiclav,London,2025-09-01,44.362225
177,E-coli,Co-amoxiclav,London,2025-10-01,44.14144
178,E-coli,Co-amoxiclav,London,2025-11-01,43.959747
179,E-coli,Co-amoxiclav,London,2025-12-01,44.216385
180,E-coli,Co-amoxiclav,North East,2025-07-01,29.253101
181,E-coli,Co-amoxiclav,North East,2025-08-01,28.550877
182,E-coli,Co-amoxiclav,North East,2025-09-01,28.132019
183,E-coli,Co-amoxiclav,North East,2025-10-01,28.043493
184,E-coli,Co-amoxiclav,North East,2025-11-01,28.45387
185,E-coli,Co-amoxiclav,North East,2025-12-01,29.09573
186,E-coli,Co-amoxiclav,North West,2025-07-01,46.17071
187,E-coli,Co-amoxiclav,North West,2025-08-01,46.31836
188,E-coli,Co-amoxiclav,North West,2025-09-01,46.179585
189,E-coli,Co-amoxiclav,North West,2025-10-01,46.160484
190,E-coli,Co-amoxiclav,North West,2025-11-01,46.209793
191,E-coli,Co-amoxiclav,North West,2025-12-01,46.734608
192,E-coli,Co-amoxiclav,South East,2025-07-01,42.511806
193,E-coli,Co-amoxiclav,South East,2025-08-01,42.688408
194,E-coli,Co-amoxiclav,South East,2025-09-01,42.74469
195,E-coli,Co-amoxiclav,South East,2025-10-01,43.247093
196,E-coli,Co-amoxiclav,South East,2025-11-01,43.316345
197,E-coli,Co-amoxiclav,South East,2025-12-01,43.469387
198,E-coli,Co-amoxiclav,South West,2025-07-01,39.24494
199,E-coli,Co-amoxiclav,South West,2025-08-01,40.21056
200,E-coli,Co-amoxiclav,South West,2025-09-01,40.51366
201,E-coli,Co-amoxiclav,South West,2025-10-01,40.34401
202,E-coli,Co-amoxiclav,South West,2025-11-01,40.31097
203,E-coli,Co-amoxiclav,South West,2025-12-01,40.23166
204,E-coli,Co-amoxiclav,West Midlands,2025-07-01,47.7492
205,E-coli,Co-amoxiclav,West Midlands,2025-08-01,47.29168
206,E-coli,Co-amoxiclav,West Midlands,2025-09-01,47.272762
207,E-coli,Co-amoxiclav,West Midlands,2025-10-01,47.690144
208,E-coli,Co-amoxiclav,West Midlands,2025-11-01,48.03052
209,E-coli,Co-amoxiclav,West Midlands,2025-12-01,48.514133
210,E-coli,Co-amoxiclav,Yorkshire and Humber,2025-07-01,46.56826
211,E-coli,Co-amoxiclav,Yorkshire and Humber,2025-08-01,45.96603
212,E-coli,Co-amoxiclav,Yorkshire and Humber,2025-09-01,46.19122
213,E-coli,Co-amoxiclav,Yorkshire and Humber,2025-10-01,46.408897
214,E-coli,Co-amoxiclav,Yorkshire and Humber,2025-11-01,46.592846
215,E-coli,Co-amoxiclav,Yorkshire and Humber,2025-12-01,46.91487
216,E-coli,Gentamicin,East Midlands,2025-07-01,10.432031
217,E-coli,Gentamicin,East Midlands,2025-08-01,10.446874
218,E-coli,Gentamicin,East Midlands,2025-09-01,10.826738
219,E-coli,Gentamicin,East Midlands,2025-10-01,10.922412
220,E-coli,Gentamicin,East Midlands,2025-11-01,11.244367
221,E-coli,Gentamicin,East Midlands,2025-12-01,11.518258
222,E-coli,Gentamicin,East of England,2025-07-01,10.170207
223,E-coli,Gentamicin,East of England,2025-08-01,10.3037615
224,E-coli,Gentamicin,East of England,2025-09-01,10.43833
225,E-coli,Gentamicin,East of England,2025-10-01,10.440089
226,E-coli,Gentamicin,East of England,2025-11-01,10.485189
227,E-coli,Gentamicin,East of England,2025-12-01,10.563526
228,E-coli,Gentamicin,London,2025-07-01,14.637298
229,E-coli,Gentamicin,London,2025-08-01,14.997874
230,E-coli,Gentamicin,London,2025-09-01,15.120006
231,E-coli,Gentamicin,London,2025-10-01,15.221222
232,E-coli,Gentamicin,London,2025-11-01,15.338665
233,E-coli,Gentamicin,London,2025-12-01,15.435762
234,E-coli,Gentamicin,North East,2025-07-01,11.030646
235,E-coli,Gentamicin,North East,2025-08-01,10.377734
236,E-coli,Gentamicin,North East,2025-09-01,10.515668
237,E-coli,Gentamicin,North East,2025-10-01,10.841671
238,E-coli,Gentamicin,North East,2025-11-01,11.214419
239,E-coli,Gentamicin,North East,2025-12-01,11.489773
240,E-coli,Gentamicin,North West,2025-07-01,13.382772
241,E-coli,Gentamicin,North West,2025-08-01,13.305042
242,E-coli,Gentamicin,North West,2025-09-01,13.579722
243,E-coli,Gentamicin,North West,2025-10-01,13.657024
244,E-coli,Gentamicin,North West,2025-11-01,13.7125
245,E-coli,Gentamicin,North West,2025-12-01,13.784391
246,E-coli,Gentamicin,South East,2025-07-01,11.742383
247,E-coli,Gentamicin,South East,2025-08-01,11.677686
248,E-coli,Gentamicin,South East,2025-09-01,11.69332
249,E-coli,Gentamicin,South East,2025-10-01,11.702513
250,E-coli,Gentamicin,South East,2025-11-01,11.875726
251,E-coli,Gentamicin,South East,2025-12-01,11.9485855
252,E-coli,Gentamicin,South West,2025-07-01,11.209956
253,E-coli,Gentamicin,South West,2025-08-01,11.0981245
254,E-coli,Gentamicin,South West,2025-09-01,11.082661
255,E-coli,Gentamicin,South West,2025-10-01,11.06149
256,E-coli,Gentamicin,South West,2025-11-01,11.111781
257,E-coli,Gentamicin,South West,2025-12-01,11.393703
258,E-coli,Gentamicin,West Midlands,2025-07-01,12.595493
259,E-coli,Gentamicin,West Midlands,2025-08-01,12.597988
260,E-coli,Gentamicin,West Midlands,2025-09-01,12.3405075
261,E-coli,Gentamicin,West Midlands,2025-10-01,12.525589
262,E-coli,Gentamicin,West Midlands,2025-11-01,12.715575
263,E-coli,Gentamicin,West Midlands,2025-12-01,12.958296
264,E-coli,Gentamicin,Yorkshire and Humber,2025-07-01,10.453707
265,E-coli,Gentamicin,Yorkshire and Humber,2025-08-01,10.592148
266,E-coli,Gentamicin,Yorkshire and Humber,2025-09-01,10.747414
267,E-coli,Gentamicin,Yorkshire and Humber,2025-10-01,10.764981
268,E-coli,Gentamicin,Yorkshire and Humber,2025-11-01,10.8595495
269,E-coli,Gentamicin,Yorkshire and Humber,2025-12-01,11.131455
270,E-coli,Piperacillin with tazobactam,East Midlands,2025-07-01,11.834514
271,E-coli,Piperacillin with tazobactam,East Midlands,2025-08-01,11.790103
272,E-coli,Piperacillin with tazobactam,East Midlands,2025-09-01,12.142215
273,E-coli,Piperacillin with tazobactam,East Midlands,2025-10-01,12.1344595
274,E-coli,Piperacillin with tazobactam,East Midlands,2025-11-01,12.23926
275,E-coli,Piperacillin with tazobactam,East Midlands,2025-12-01,12.639611
276,E-coli,Piperacillin with tazobactam,East of England,2025-07-01,13.3606615
277,E-coli,Piperacillin with tazobactam,East of England,2025-08-01,13.365697
278,E-coli,Piperacillin with tazobactam,East of England,2025-09-01,13.510296
279,E-coli,Piperacillin with tazobactam,East of England,2025-10-01,13.62849
280,E-coli,Piperacillin with tazobactam,East of England,2025-11-01,13.692376
281,E-coli,Piperacillin with tazobactam,East of England,2025-12-01,13.764268
282,E-coli,Piperacillin with tazobactam,London,2025-07-01,13.606123
283,E-coli,Piperacillin with tazobactam,London,2025-08-01,13.958623
284,E-coli,Piperacillin with tazobactam,London,2025-09-01,14.431544
285,E-coli,Piperacillin with tazobactam,London,2025-10-01,14.856402
286,E-coli,Piperacillin with tazobactam,London,2025-11-01,15.225073
287,E-coli,Piperacillin with tazobactam,London,2025-12-01,15.558223
288,E-coli,Piperacillin with tazobactam,North East,2025-07-01,11.530511
289,E-coli,Piperacillin with tazobactam,North East,2025-08-01,11.541774
290,E-coli,Piperacillin with tazobactam,North East,2025-09-01,12.094853
291,E-coli,Piperacillin with tazobactam,North East,2025-10-01,12.046983
292,E-coli,Piperacillin with tazobactam,North East,2025-11-01,12.0428295
293,E-coli,Piperacillin with tazobactam,North East,2025-12-01,12.085296
294,E-coli,Piperacillin with tazobactam,North West,2025-07-01,11.325472
295,E-coli,Piperacillin with tazobactam,North West,2025-08-01,11.478074
296,E-coli,Piperacillin with tazobactam,North West,2025-09-01,11.664806
297,E-coli,Piperacillin with tazobactam,North West,2025-10-01,11.97474
298,E-coli,Piperacillin with tazobactam,North West,2025-11-01,12.094042
299,E-coli,Piperacillin with tazobactam,North West,2025-12-01,12.261838
300,E-coli,Piperacillin with tazobactam,South East,2025-07-01,9.528877
301,E-coli,Piperacillin with tazobactam,South East,2025-08-01,9.371213
302,E-coli,Piperacillin with tazobactam,South East,2025-09-01,9.37679
303,E-coli,Piperacillin with tazobactam,South East,2025-10-01,9.410029
304,E-coli,Piperacillin with tazobactam,South East,2025-11-01,9.558199
305,E-coli,Piperacillin with tazobactam,South East,2025-12-01,9.629021
306,E-coli,Piperacillin with tazobactam,South West,2025-07-01,10.562602
307,E-coli,Piperacillin with tazobactam,South West,2025-08-01,10.705893
308,E-coli,Piperacillin with tazobactam,South West,2025-09-01,10.649576
309,E-coli,Piperacillin with tazobactam,South West,2025-10-01,10.524168
310,E-coli,Piperacillin with tazobactam,South West,2025-11-01,10.629741
311,E-coli,Piperacillin with tazobactam,South West,2025-12-01,10.682887
312,E-coli,Piperacillin with tazobactam,West Midlands,2025-07-01,15.069889
313,E-coli,Piperacillin with tazobactam,West Midlands,2025-08-01,14.773323
314,E-coli,Piperacillin with tazobactam,West Midlands,2025-09-01,14.756535
315,E-coli,Piperacillin with tazobactam,West Midlands,2025-10-01,14.666263
316,E-coli,Piperacillin with tazobactam,West Midlands,2025-11-01,14.714114
317,E-coli,Piperacillin with tazobactam,West Midlands,2025-12-01,14.974271
318,E-coli,Piperacillin with tazobactam,Yorkshire and Humber,2025-07-01,11.946592
319,E-coli,Piperacillin with tazobactam,Yorkshire and Humber,2025-08-01,12.166284
320,E-coli,Piperacillin with tazobactam,Yorkshire and Humber,2025-09-01,11.623926
321,E-coli,Piperacillin with tazobactam,Yorkshire and Humber,2025-10-01,11.665606
322,E-coli,Piperacillin with tazobactam,Yorkshire and Humber,2025-11-01,11.8637495
323,E-coli,Piperacillin with tazobactam,Yorkshire and Humber,2025-12-01,12.277586
324,E-coli,Third Generation Cephalosporins,East Midlands,2025-07-01,16.821793
325,E-coli,Third Generation Cephalosporins,East Midlands,2025-08-01,17.427319
326,E-coli,Third Generation Cephalosporins,East Midlands,2025-09-01,17.126732
327,E-coli,Third Generation Cephalosporins,East Midlands,2025-10-01,17.10902
328,E-coli,Third Generation Cephalosporins,East Midlands,2025-11-01,17.110416
329,E-coli,Third Generation Cephalosporins,East Midlands,2025-12-01,17.213125
330,E-coli,Third Generation Cephalosporins,East of England,2025-07-01,15.9061
331,E-coli,Third Generation Cephalosporins,East of England,2025-08-01,15.752229
332,E-coli,Third Generation Cephalosporins,East of England,2025-09-01,16.064108
333,E-coli,Third Generation Cephalosporins,East of England,2025-10-01,16.426544
334,E-coli,Third Generation Cephalosporins,East of England,2025-11-01,16.500696
